0,0,0,0,0,0,0,0,0,0,0,1.8072811971771537e-19,8.548886242810701e-19,7.448012572822259e-19,6.153946467490963e-19,5.143164579069651e-19,4.342196271059943e-19,3.699327636769189e-19,3.17736898978817e-19,2.74917144904123e-19,2.3946017245665576e-19,2.098487349134632e-19,1.8492529176086124e-19,1.6379789157705082e-19,1.4577084972075148e-19,1.3029505592967757e-19,1.1693470497448936e-19,1.053406817139462e-19,9.523017631379674e-20,8.637321305393944e-20
0,0,0,0,0,0,0,0,0,0,0,1.4048291793539616e-21,4.841908652709927e-19,8.12053035419689e-19,6.713122781526287e-19,5.610496530524499e-19,4.736748501648191e-19,4.035465821146504e-19,3.4660795740328653e-19,2.9989740051159154e-19,2.612186419688498e-19,2.2891657092954865e-19,2.0172846734339198e-19,1.7868133291711762e-19,1.5901626985419642e-19,1.4213427316964955e-19,1.27559938335855e-19,1.1491242797952408e-19,1.0388323484418624e-19,9.422148654185967e-20
0,0,0,0,0,0,0,0,0,0,0,0,6.585609381048307e-20,7.485052460824906e-19,7.272253488180182e-19,6.077790365582013e-19,5.131268551878255e-19,4.371576589515661e-19,3.754766610545998e-19,3.248756186864703e-19,2.829753368228663e-19,2.4798285174015e-19,2.1853027243003653e-19,1.9356356033812324e-19,1.722606096684056e-19,1.5397252478271108e-19,1.381843050849223e-19,1.2448339355702218e-19,1.1253558761624687e-19,1.020691199111026e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,3.3578870007744946e-19,7.795718479002082e-19,6.545046086372352e-19,5.525756423548549e-19,4.707659943408816e-19,4.0434301006435473e-19,3.4985179954262215e-19,3.0473025711788296e-19,2.6704757743218056e-19,2.3533070709738586e-19,2.0844457390790811e-19,1.855038692237532e-19,1.658098108228268e-19,1.4880780527012225e-19,1.3405357849006954e-19,1.211872346694203e-19,1.0991611319744152e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,2.8378716340402035e-20,6.594540138673334e-19,7.01226369502501e-19,5.920212118456934e-19,5.043715884357654e-19,4.3320700456410844e-19,3.748259431938749e-19,3.264834029530468e-19,2.8611074809252703e-19,2.5212977142200708e-19,2.2332437369429186e-19,1.987460485805949e-19,1.7764613134394457e-19,1.5943043893987113e-19,1.4362298282228196e-19,1.298381760431361e-19,1.1776246643663885e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6696602799855664e-19,7.423312452749896e-19,6.314635638400905e-19,5.379744413893548e-19,4.620686446853908e-19,3.9979804975403324e-19,3.482347744274849e-19,3.051723638080583e-19,2.689274654804519e-19,2.3820295976508013e-19,2.1198714779927386e-19,1.8948148640000132e-19,1.7005220614257508e-19,1.5319160659726628e-19,1.3848841177681562e-19,1.2560817966444958e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8468157129643203e-20,6.10787017105187e-19,6.70902698517985e-19,5.715745533549484e-19,4.909279305598712e-19,4.247681193370216e-19,3.6998437164042844e-19,3.2423242466573476e-19,2.8572378934935244e-19,2.5308033218815017e-19,2.2522716694019694e-19,2.013158760449908e-19,1.8067310692669137e-19,1.627594498586751e-19,1.4713794190992191e-19,1.334532529166664e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5294213370307636e-19,7.065430605219027e-19,6.051719244856369e-19,5.197848623190395e-19,4.497361520566101e-19,3.91732194690974e-19,3.4329093075239898e-19,3.025187431052372e-19,2.67956491031287e-19,2.384661060636889e-19,2.1314930033283333e-19,1.912931413406116e-19,1.7232651265010198e-19,1.5578676648186437e-19,1.4129768622903342e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0157570006635113e-20,5.987362702543616e-19,6.387665549346554e-19,5.4863944009451e-19,4.747021480266759e-19,4.13478243678312e-19,3.623478821549754e-19,3.1931232682470674e-19,2.8283143636233976e-19,2.517039652301319e-19,2.2498175931750054e-19,2.0191230943277282e-19,1.8189279501518174e-19,1.6443488553208973e-19,1.491414796373286e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7954387809833864e-19,6.712075958245736e-19,5.77491664017876e-19,4.996661073610777e-19,4.352225187016161e-19,3.8140327896037425e-19,3.3610454058434885e-19,2.977051682491463e-19,2.649407444998975e-19,2.368132530529547e-19,2.1253061125160438e-19,1.9145829699754167e-19,1.7308229910003808e-19,1.5698463317732392e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.366766886804576e-20,6.101746625273479e-19,6.063415342206509e-19,5.246280301736063e-19,4.569650198600013e-19,4.0045712125545355e-19,3.528953844607059e-19,3.1257768675950405e-19,2.7817644393332172e-19,2.486437815931263e-19,2.2314804684550665e-19,2.0102301864078333e-19,1.8172900722512613e-19,1.6482714688476998e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5474037567499274e-24,3.3680001377780605e-19,6.351634036370585e-19,5.495879165780985e-19,4.787057472526223e-19,4.1950940912710706e-19,3.696848585303511e-19,3.27448991961238e-19,2.914110635907649e-19,2.6047334499196746e-19,2.3376461626289944e-19,2.1058695998852583e-19,1.9037500994678643e-19,1.7266902079543197e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.057639702202639e-20,6.231324158534323e-19,5.745457666882422e-19,5.004447009785046e-19,4.385601426621147e-19,3.864729628697578e-19,3.423190839220842e-19,3.046446035325084e-19,2.7230194330335964e-19,2.4438031955213955e-19,2.201501210843314e-19,1.9902030730440007e-19,1.805102549450284e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.674125919871776e-22,4.1593578034661964e-19,5.995015806179951e-19,5.221818811369081e-19,4.576093219474618e-19,4.032596975555801e-19,3.5718796270993974e-19,3.1787706381897663e-19,2.8412957658131243e-19,2.5499515676169816e-19,2.2971250197186514e-19,2.076648993374415e-19,1.8835084936936203e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4532460289274935e-19,6.168594313163354e-19,5.439172878269599e-19,4.766569470700179e-19,4.200450626643703e-19,3.720556283926104e-19,3.31108444510513e-19,2.9595624487976284e-19,2.6560912793998173e-19,2.392741026947343e-19,2.1630878608533226e-19,1.9619080410418831e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.584291613048075e-21,7.983726074918891e-19,1.4484481259109519e-18,1.274965529176228e-18,1.1235396418528917e-18,9.951771479518546e-19,8.856513175041428e-19,7.916259538135046e-19,7.104532608611927e-19,6.400121404619886e-19,5.785843416570236e-19,5.247726145853543e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.394694831603059e-21,8.043155393588177e-19,1.3910724510036568e-18,1.228418218260956e-18,1.0880735253141178e-18,9.683238338210378e-19,8.655215245534173e-19,7.767716388053019e-19,6.997550811425991e-19,6.32593207766023e-19,5.737583403269798e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2571891755801084e-20,8.643921665265958e-19,1.3327717228268257e-18,1.1809509534686246e-18,1.0509794864158813e-18,9.394020219119779e-19,8.430764889805423e-19,7.594858353265229e-19,6.865910570275019e-19,6.22734073852326e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92208631568137e-20,9.601315908379548e-19,1.2738048978806791e-18,1.1336182776449523e-18,1.0132674479953106e-18,9.093678132770778e-19,8.192044047165154e-19,7.40577890980787e-19,6.716998165575526e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.046178137909079e-20,1.2207010092713968e-18,2.3669465127064404e-18,2.2480708996692638e-18,2.0175555053788047e-18,1.8175157869401947e-18,1.6430722302845048e-18,1.4902569049303998e-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048410994247947e-19,1.7286181465270477e-18,3.1427947160354865e-18,4.425241040529697e-18,5.597025843332131e-18,6.67455767751155e-18
