0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.384996731595372e-21,1.7834312298612002e-19,5.124559086756409e-19,5.0342743769226e-19,4.462685787724191e-19,3.9744326664186024e-19,3.554893365302119e-19,3.192401719326735e-19,2.877577449877351e-19,2.6028256847467603e-19,2.3619583634157675e-19,2.1499252695321688e-19,1.9625365620314507e-19,1.7963116266014269e-19,1.648335853767845e-19,1.516177185765276e-19,1.3977809352299673e-19,1.29140053111333e-19,1.195547372787982e-19,1.108947202397245e-19,1.0305147366432628e-19,9.593093395719239e-20,8.945170589203624e-20,8.354291300542392e-20,7.814323641759866e-20,7.319915677310282e-20,6.866359853675674e-20,6.449516654718247e-20,6.06572995053539e-20,5.711804240456278e-20,5.384892242643171e-20,5.0824640198151545e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4048291793539616e-21,1.6425117432839622e-19,4.9513880309083e-19,4.868186258464369e-19,4.3355681784887358e-19,3.8779075772877378e-19,3.4824782475778775e-19,3.139047574824607e-19,2.8393305812650697e-19,2.576576930303988e-19,2.3452775193476507e-19,2.1408617988065e-19,1.9595328894980007e-19,1.798111346920285e-19,1.6539441251820142e-19,1.5247898384304877e-19,1.408743214015417e-19,1.3041803901048784e-19,1.2097113238227433e-19,1.124152117962604e-19,1.0464766659949301e-19,9.757970561532183e-20,9.113401221386293e-20,8.524369579559503e-20,7.985037398649623e-20,7.490269374842487e-20,7.035549856233107e-20,6.616890499882339e-20,6.230805447005913e-20,5.87418869844193e-20,5.544280434993707e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2387454145407931e-21,1.6644130643544887e-19,4.841496689205384e-19,4.696674235725692e-19,4.200895443678945e-19,3.7725311166887174e-19,3.4004963738189905e-19,3.0758161880374533e-19,2.791177992532952e-19,2.540613835897817e-19,2.3191724910686867e-19,2.1227408397877861e-19,1.9478746241260305e-19,1.7916998280903447e-19,1.6517883825665266e-19,1.5260763262465683e-19,1.412804547126136e-19,1.310467226753279e-19,1.2177818620561567e-19,1.1336368829009475e-19,1.0570704240497747e-19,9.872449227920096e-20,9.234357604791843e-20,8.65010487151799e-20,8.114128008876221e-20,7.621535259872627e-20,7.168006095627412e-20,6.749764322924949e-20,6.363445246380626e-20,6.00605918363155e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9386220538004925e-21,1.8385190850332161e-19,4.7718432082572765e-19,4.5238569659480805e-19,4.062560327981457e-19,3.661923848052312e-19,3.3122825061419287e-19,3.005761551080915e-19,2.7359342200731037e-19,2.4974686396308376e-19,2.285935478214764e-19,2.0976256860677758e-19,1.9294442951182241e-19,1.7787765682170069e-19,1.6433998683416447e-19,1.5214198443469173e-19,1.4112149116481464e-19,1.3114039693507305e-19,1.2207899906872948e-19,1.1383371629805153e-19,1.0631435323603914e-19,9.944287720693357e-20,9.315118098947085e-20,8.737935758620721e-20,8.207472868308013e-20,7.719076740282851e-20,7.268680870579055e-20,6.852661888689527e-20,6.467800267833694e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.699080921159153e-21,2.145486768489432e-19,4.695849724376331e-19,4.3525658827778925e-19,3.9233299987160166e-19,3.5487295366561785e-19,3.2203276069258317e-19,2.931238672763677e-19,2.675750245305531e-19,2.449116805522688e-19,2.247364533428005e-19,2.0671775268934185e-19,1.9057543959606712e-19,1.7607138408353433e-19,1.6300262822622308e-19,1.5119543789664992e-19,1.4050184402730055e-19,1.3079359897511694e-19,1.2195972733158104e-19,1.139035951189679e-19,1.0654159930499523e-19,9.980077083967674e-20,9.36169262691897e-20,8.79336268420965e-20,8.27010243636015e-20,7.78755509233317e-20,7.34183862759822e-20,6.929503689704505e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.414187504144498e-21,2.585518404944122e-19,4.586417041480394e-19,4.1847148270013044e-19,3.7851572806576713e-19,3.434876161045459e-19,3.1265271948595185e-19,2.8540173089051754e-19,2.612284822455157e-19,2.3970911668890633e-19,2.2048995240435627e-19,2.0327218663761444e-19,1.8780182442622518e-19,1.7386238613669852e-19,1.612685629167396e-19,1.498625275249572e-19,1.3950748804896852e-19,1.3008507554259534e-19,1.2149221796257074e-19,1.1363974237445154e-19,1.0644981829609911e-19,9.985398616613361e-20,9.379204710247384e-20,8.821083186370266e-20,8.30638699055175e-20,7.83097546533583e-20,7.39116945134792e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8468157129643203e-20,3.105819261786714e-19,4.434050687099355e-19,4.021565739225006e-19,3.649407214418582e-19,3.321799787251548e-19,3.0322698312430403e-19,2.7754395297565575e-19,2.546805587134014e-19,2.342610287196955e-19,2.1596789800426602e-19,1.9953130791575212e-19,1.8472125821566108e-19,1.7134086627103803e-19,1.5922244747074712e-19,1.4822066633003774e-19,1.3820976096816282e-19,1.2908022180146731e-19,1.2073730644768476e-19,1.1309832338907136e-19,1.0609053730549282e-19,9.964998949093858e-20,9.372018992826818e-20,8.82517656760174e-20,8.320072404133834e-20,7.852797554870086e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.978930722833573e-20,3.609745982535349e-19,4.257954913435317e-19,3.86392076802266e-19,3.517056450829477e-19,3.210507813131288e-19,2.9385809281702607e-19,2.696507794844992e-19,2.4803098169810396e-19,2.2866257375386686e-19,2.112598346055577e-19,1.9557924451258654e-19,1.8141234800543718e-19,1.6858160390731648e-19,1.5693313385802393e-19,1.4633378364530167e-19,1.3666760667023061e-19,1.2783429155703313e-19,1.1974628614888577e-19,1.123265797156827e-19,1.0550745403418104e-19,9.922909858240003e-20,9.343923825846882e-20,8.809129446220687e-20,8.314388002374303e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.217346982076703e-24,8.103812320342241e-20,3.975416537132548e-19,4.078416822836071e-19,3.7122971864838575e-19,3.3887312553828486e-19,3.101709018440345e-19,2.846197790704781e-19,2.6179981140238553e-19,2.413562139443164e-19,2.229874045491348e-19,2.064363450769973e-19,1.914830081658724e-19,1.7793999687735177e-19,1.656448906726641e-19,1.5445714361106495e-19,1.4425437260346614e-19,1.3493069773486557e-19,1.2639370660586324e-19,1.1856211342514535e-19,1.1136444075891673e-19,1.0473755785122402e-19,9.862628767653144e-20,9.298146593826936e-20,8.775940795965849e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3922773490559804e-22,1.4683971455512217e-19,4.130203321223752e-19,3.907521995105092e-19,3.56694015881052e-19,3.2648238013107637e-19,2.9958755753960467e-19,2.755675178953335e-19,2.5404881863350467e-19,2.3471401779996757e-19,2.172925599584078e-19,2.0155284679827133e-19,1.8729762642353235e-19,1.7435593681368868e-19,1.6257984090249958e-19,1.518405196357737e-19,1.4202652501354547e-19,1.3304058479031958e-19,1.247971384623182e-19,1.1722094969185668e-19,1.1024556775986168e-19,1.0381291395386102e-19,9.787123849182769e-20,9.237455937749658e-20
