"Ev_MeV","5-7 eV","7-9 eV","9-11 eV","11-13 eV","13-15 eV","15-17 eV","17-19 eV","19-21 eV","21-23 eV","23-25 eV","25-27 eV","27-29 eV","29-31 eV","31-33 eV","33-35 eV","35-37 eV","37-39 eV","39-41 eV","41-43 eV","43-45 eV","45-47 eV","47-49 eV","49-51 eV","51-56 eV","56-61 eV","61-66 eV","66-71 eV","71-81 eV","81-120 eV"
0.5286793396698348,1.9297455645769866e-17,1.5920272025239227e-17,3.912118858643076e-19,-1.860135391318331e-35,0,1.7072177812565424e-35,4.182891842359606e-35,2.7834239313202554e-34,-3.37243489368187e-34,0,0,0,0,-1.0705841163963636e-35,-6.041810121198276e-34,9.49769632702202e-34,1.4831305995223665e-33,-7.010532357479867e-33,5.192518978539091e-33,0,0,0,0,0,0,0,1.974157902862427e-33,-1.974157902862427e-33,0
0.5319759879939969,1.894091602367909e-17,1.6735376387832698e-17,6.579921611181952e-19,-1.82576754606285e-35,0,1.6756752404299598e-35,4.105608769186775e-35,2.7319974150577917e-34,-3.310125816019465e-34,0,0,0,0,-1.0508040136054539e-35,-5.930181690129516e-34,9.32221697257605e-34,1.4557282915097614e-33,-6.881005822828188e-33,5.096582043209829e-33,0,0,0,0,0,0,0,1.9376833786788006e-33,-1.9376833786788006e-33,0
0.535272636318159,1.859310581581581e-17,1.7464952309607733e-17,9.923549571243945e-19,-1.7922411533101306e-35,0,1.6449049781598203e-35,4.030217872694179e-35,2.6818300109245774e-34,-3.2493422960099775e-34,0,0,0,0,-1.0315082011991917e-35,-5.821286337669667e-34,9.151034004501817e-34,1.428996893776437e-33,-6.754650578839233e-33,5.002994000391575e-33,0,0,0,0,0,0,0,1.9021018863228368e-33,-1.9021018863228368e-33,0
0.5385692846423211,1.8253759488535834e-17,1.811026349792131e-17,1.3935824000944974e-18,-1.7595306175340967e-35,0,1.61488350307155e-35,3.9566615961481944e-35,2.6328834189129106e-34,-3.1900379288348855e-34,0,0,0,0,-1.0126819479038239e-35,-5.715040928306537e-34,8.984016734175714e-34,1.4029159983950401e-33,-6.631370160349983e-33,4.911683400847064e-33,0,0,0,0,0,0,0,1.8673862613148342e-33,-1.8673862613148342e-33,0
0.5418659329664832,1.792262114201472e-17,1.8672519535565312e-17,1.860990950937012e-18,-1.7276112718393403e-35,0,1.5855881760805713e-35,3.884884471029669e-35,2.5851207285767505e-34,-3.1321679932877747e-34,0,0,0,0,-9.943110569105872e-36,-5.611365342765463e-34,8.821039214484971e-34,1.3774659378577401e-33,-6.511071602047686e-33,4.822581387587102e-33,0,0,0,0,0,0,0,1.8335103247289275e-33,-1.8335103247289275e-33,0
0.5451625812906453,1.7599444104922733e-17,1.9152878121786236e-17,2.3939300024381965e-18,-1.6964593388907095e-35,0,1.5569971745337853e-35,3.814833029176176e-35,2.53850636056849e-34,-3.075689380939486e-34,0,0,0,0,-9.763818433890852e-36,-5.510182351106702e-34,8.661980040337353e-34,1.3526277539244522e-33,-6.393665291220149e-33,4.7356215868065244e-33,0,0,0,0,0,0,0,1.8004488417277385e-33,-1.8004488417277385e-33,0
0.5484592296148074,1.728399054847269e-17,1.9552447693410952e-17,2.9917799599879556e-18,-1.666051893710309e-35,0,1.529089458064947e-35,3.746455719123519e-35,2.493006010970039e-34,-3.020560528688886e-34,0,0,0,0,-9.588811130754396e-36,-5.4114174918882985e-34,8.506722158705775e-34,1.3283831679599924e-33,-6.279064827544002e-33,4.650740004033018e-33,0,0,0,0,0,0,0,1.7681774820789126e-33,-1.7681774820789126e-33,0
0.5517558779389694,1.6976031118805298e-17,1.9872289699259297e-17,3.653950691099095e-18,-1.6363668282421008e-35,0,1.501844736072333e-35,3.679702826422049e-35,2.44858659826887e-34,-2.966741354518308e-34,0,0,0,0,-9.417961418777644e-36,-5.314998957070173e-34,8.355152687698081e-34,1.3047145526805846e-33,-6.16718688953472e-33,4.567874925210125e-33,0,0,0,0,0,0,0,1.736672782547596e-33,-1.736672782547596e-33,0
0.5550525262631315,1.667534458673743e-17,2.0113419504477866e-17,4.379881551603401e-18,-1.607382817590167e-35,0,1.4752434367324814e-35,3.614526397716547e-35,2.4052162128384534e-34,-2.9141931962833562e-34,0,0,0,0,-9.251146564449046e-36,-5.220857482354365e-34,8.207162744172442e-34,1.2816049052348148e-33,-6.05795110730442e-33,4.486966822452248e-33,0,0,0,0,0,0,0,1.7059121110651768e-33,-1.7059121110651768e-33,0
0.5583491745872936,1.638171751395646e-17,2.0276808587938975e-17,5.16903980335321e-18,-1.5790792878422532e-35,0,1.4492666774688908e-35,3.5508801683909376e-35,2.36286406879084e-34,-2.8628787533768236e-34,0,0,0,0,-9.088248156475674e-36,-5.128926242674341e-34,8.062647279447051e-34,1.2590378215485724e-33,-5.951279941294287e-33,4.40795826422492e-33,0,0,0,0,0,0,0,1.6758736325804766e-33,-1.6758736325804766e-33,0
