0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4032401671536819e-19,5.03518314680028e-19,4.630406005207065e-19,4.148736592920145e-19,3.7316104520594143e-19,3.368592792355951e-19,3.0511867986375464e-19,2.772436366922794e-19,2.526629223316964e-19,2.3090495358793147e-19,2.1157568422863566e-19,1.9434457624921477e-19,1.7893508379565058e-19,1.6511292809845365e-19,1.5267862578075089e-19,1.4146187515647206e-19,1.3131772039166143e-19,1.2212095142179505e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.301111727980335e-21,3.325044494535851e-19,4.850447346635631e-19,4.346118334126728e-19,3.909146854295486e-19,3.5288581396199404e-19,3.196351127481504e-19,2.9043387678661384e-19,2.6468370177411255e-19,2.418905683098176e-19,2.216416828801983e-19,2.03590781689104e-19,1.8744816184037463e-19,1.729683984359549e-19,1.5994251740815872e-19,1.481921147384166e-19,1.3756533812338672e-19,1.2793102046078224e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.057639702202796e-20,4.661965678154811e-19,4.54348397240249e-19,4.0866687726366115e-19,3.689110412007883e-19,3.3415036134309217e-19,3.036230407858522e-19,2.7670350052916313e-19,2.5287528679584715e-19,2.31706860320645e-19,2.1283623279880207e-19,1.9596054536540294e-19,1.8082322790315762e-19,1.6720581642784275e-19,1.5492180524939974e-19,1.4381244615773313e-19,1.337406154987842e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.674125919872347e-22,2.527352244671416e-19,4.735314358198982e-19,4.2641762078933577e-19,3.8493496102514896e-19,3.486644257148566e-19,3.1681112875021617e-19,2.887223186517306e-19,2.6385910909617634e-19,2.4177121659593347e-19,2.220809296205238e-19,2.0447223440960304e-19,1.8867741653592685e-19,1.7446852287296714e-19,1.6165094672014925e-19,1.5005904452322486e-19,1.3954973656232743e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5817640231419765e-20,4.2515919220895707e-19,4.441669160875204e-19,4.009575735081494e-19,3.6317730592963166e-19,3.2999814073984695e-19,3.007401561966239e-19,2.748420352608943e-19,2.5183475175195984e-19,2.3132487219642745e-19,2.1298322901179056e-19,1.965309643700798e-19,1.8173063677665186e-19,1.6837953918135178e-19,1.5630513324834815e-19,1.4535838367790314e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1451374019785288e-23,2.184410108034625e-19,9.63484527605366e-19,1.0724580352330463e-18,9.714293453303052e-19,8.82681468762369e-19,8.044219952037035e-19,7.351495096845908e-19,6.736094575062107e-19,6.187494799026138e-19,5.696891169883459e-19,5.256824777816697e-19,4.860944520156997e-19,4.503828373726958e-19,4.1808612703523114e-19,3.888056802807399e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.761232012195576e-20,7.440979140684706e-19,1.0592022042869332e-18,9.650767598736887e-19,8.795120325691547e-19,8.037731978489481e-19,7.3648859263112e-19,6.765076240642179e-19,6.228676443488679e-19,5.747531361355511e-19,5.314697037898066e-19,4.924245322650758e-19,4.5711303466361145e-19,4.2509935851710794e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2571891755801636e-20,5.249059043072582e-19,1.0262392976092899e-18,9.545867529033196e-19,8.723828880021778e-19,7.993549015314891e-19,7.342539865923032e-19,6.760353242361973e-19,6.238137849484119e-19,5.768356998200699e-19,5.344576513998908e-19,4.96131981497376e-19,4.613856334890144e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44561497331303e-22,3.4993325588887574e-19,9.713009523890919e-19,9.409785821001486e-19,8.62208385999459e-19,7.91988569133055e-19,7.291921581659947e-19,6.728644256188326e-19,6.221924413997461e-19,5.764821959753859e-19,5.351429686488445e-19,4.976645062308785e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30497537341249e-19,1.0606652533092385e-18,1.7647869540452352e-18,1.7571337741691264e-18,1.6178114418687867e-18,1.4928407476713602e-18,1.3804180962017997e-18,1.2790037334305993e-18,1.1872870655839482e-18,1.1041360269387518e-18
